listing_id,detail_url,province,district,granularity,provenance,address_raw,address_sanitized,geocoder,query_used,status,latitude,longitude,display_name,admin_match,spatial_precision,spatially_useful,quality_tier,candidate_count,error_type,error_message
177465,https://batdongsan.vn/hxh-thoai-ngoc-hau-tan-phu-gan-ubnd-quan-53x16m-3t-4pn-chi-6-ty-r177465,Hồ Chí Minh,Tân Phú,alley_or_lane,description,"HXH Thoại Ngọc Hầu, Tân Phú gần UBND Quận, 5.3x16m, 3T, 4PN chỉ 6 tỷ...",Hẻm Thoại Ngọc Hầu Tân Phú gần UBND Quận 5 3T,Nominatim,"Hẻm Thoại Ngọc Hầu Tân Phú gần UBND Quận 5 3T, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
185089,https://batdongsan.vn/ban-nha-dep-duong-quang-ham-p6-go-vap-5-tang-gara-thang-may-54m2-92-ty-tl-r185089,Hồ Chí Minh,Gò Vấp,street_only,title,"BÁN NHÀ ĐẸP DƯƠNG QUẢNG HÀM P6 GÒ VẤP,  5 TẦNG GARA THANG MÁY,  54M2, 9.2 TỶ TL",ĐẸP DƯƠNG QUẢNG HÀM P6 GÒ VẤP GARA,Nominatim,"ĐẸP DƯƠNG QUẢNG HÀM P6 GÒ VẤP GARA, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
105063,https://batdongsan.vn/ban-can-nha-tam-huyet-dinh-phong-phu-899-ty-phuong-tang-nhon-phu-b-quan-9-r275257,Hồ Chí Minh,Quận 9,unclear,description,"bán căn nhà tâm huyết Đình Phong Phú, 8.99 tỷ, phường Tăng Nhơn Phú B Quận 9",bán căn nhà tâm huyết Đình Phong Phú phường Tăng Nhơn Phú B Quận 9,Nominatim,"bán căn nhà tâm huyết Đình Phong Phú phường Tăng Nhơn Phú B Quận 9, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
148336,https://batdongsan.vn/ban-nha-mt-kd-duong-so-6-bhhb-binh-tan-97m2-3-tang-dep-lung-linh-gia-re-r148336,Hồ Chí Minh,Bình Tân,street_only,dedicated_address,"Đường thông tứ tung ra đường Liên Khu 5-6, Liên Khu 4-5",Đường thông tứ tung ra đường Liên Khu 5 6 Liên Khu 4 5,Nominatim,"Đường thông tứ tung ra đường Liên Khu 5 6 Liên Khu 4 5, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
145677,https://batdongsan.vn/nha-ban-view-cau-quan-1-mat-tien-duong-hoang-dieu-vi-tri-kinh-doanh-sam-uat-r145677,Hồ Chí Minh,Quận 1,street_only,title,MẶT TIỀN ĐƯỜNG HOÀNG DIỆU- VỊ TRÍ KINH DOANH SẦM UÁT.,ĐƯỜNG HOÀNG DIỆU VỊ TRÍ SẦM UÁT,Nominatim,"ĐƯỜNG HOÀNG DIỆU VỊ TRÍ SẦM UÁT, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
140145,https://batdongsan.vn/ban-nhanh-toa-nha-dep-chdv-moi-100-sieu-vi-tri-khu-vuc-trung-tam-quan-10-r140145,Hồ Chí Minh,Quận 10 Quận 10,street_and_ward,dedicated_address,"5XX Sư Vạn Hạnh, Phường 10, Quận 10",5XX Sư Vạn Hạnh Phường 10 Quận 10,Nominatim,"5XX Sư Vạn Hạnh Phường 10 Quận 10, Quận 10 Quận 10, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
111542,https://batdongsan.vn/ban-nha-quan-10-duoi-8-ty-duong-to-hien-thanh-4-tang-3x11m-5-ty-6-r281736,Hồ Chí Minh,Quận 10,alley_or_lane,dedicated_address,"Nằm ngay trung tâm Sài Gòn, gần Chợ, Trường học các cấp, Uỷ ban nhân dân Quận Hẻm trước nhà 3m, cách 3 căn ra hẻm xe hơi, cách mặt tiền 50m",Nằm ngay trung tâm Sài Gòn gần Chợ Trường học các cấp Uỷ ban nhân dân Quận Hẻm cách 3 căn ra Hẻm cách,Nominatim,"Nằm ngay trung tâm Sài Gòn gần Chợ Trường học các cấp Uỷ ban nhân dân Quận Hẻm cách 3 căn ra Hẻm cách, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
144485,https://batdongsan.vn/san-pham-gia-re-nhat-khu-vuc-hbc-sau-gigamall-chi-50trm2-ful-tho-r144485,Hồ Chí Minh,Thủ Đức,street_and_ward,dedicated_address,"Đường số 22, Phường Hiệp Bình Chánh, TP Thủ Đức",Đường số 22 Phường Hiệp Bình Chánh TP Thủ Đức,Nominatim,"Đường số 22 Phường Hiệp Bình Chánh TP Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",SUCCESS,10.8310876,106.7291249,"Trụ sở Khu phố 5, 22, Đường số 8, Khu phố 37, Phường Hiệp Bình, Thành phố Hồ Chí Minh, 72309, Việt Nam",ADMIN_PARTIAL_MATCH,UNKNOWN,False,TIER_F_INVALID_OR_INCONSISTENT,1,,
162255,https://batdongsan.vn/ban-nha-mat-tien-nguyen-trong-tuyen-nguyen-van-troi-41x18m-2-tang-hdt-22tr-145-ty-r162255,Hồ Chí Minh,Phú Nhuận,street_only,title,Mặt tiền Nguyễn Trọng Tuyển - Nguyễn Văn Trỗi,Nguyễn Trọng Tuyển Nguyễn Văn Trỗi,Nominatim,"Nguyễn Trọng Tuyển Nguyễn Văn Trỗi, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
85757,https://batdongsan.vn/ban-gap-nha-dep-363m2-18-ty-au-duong-lan-quan-8-r255925,Hồ Chí Minh,Quận 8,street_only,description,"BÁN GẤP NHÀ ĐẸP 36.3M2 1.8 TỶ, ÂU DƯƠNG LÂN QUẬN 8",BÁN GẤP 36 ÂU DƯƠNG LÂN QUẬN 8,Nominatim,"BÁN GẤP 36 ÂU DƯƠNG LÂN QUẬN 8, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
95902,https://batdongsan.vn/go-vap-le-van-tho-cv-lang-hoa-nha-full-noi-that-kv-4x85m-chi-285-ty-r266077,Hồ Chí Minh,Gò Vấp,street_only,title,"GÒ VẤP, LÊ VĂN THỌ, CV LÀNG HOA, NHÀ FULL NỘI THẤT, KV 4x8.5m, CHỈ 2.85 TỶ",GÒ VẤP LÊ VĂN THỌ CV LÀNG HOA NHÀ KV,Nominatim,"GÒ VẤP LÊ VĂN THỌ CV LÀNG HOA NHÀ KV, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
121503,https://batdongsan.vn/ban-nha-hoang-bat-dat-phuong-15-tan-binh-dt-51m2-5-x-103-x-2-tang-chi-403-ty-tl-r121503,Hồ Chí Minh,Tân Bình,unclear,description,"Bán nhà Hoàng Bật Đạt, phường 15, Tân Bình, DT 51m2 (5 x 10.3) x 2 tầng, Chỉ 4.03 tỷ TL",Hoàng Bật Đạt phường 15 Tân Bình 5 x 10 3 x,Nominatim,"Hoàng Bật Đạt phường 15 Tân Bình 5 x 10 3 x, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
84550,https://batdongsan.vn/ban-gap-nha-dep-363m2-17-ty-au-duong-lan-quan-8-r254712,Hồ Chí Minh,Quận 8,street_only,description,"BÁN GẤP NHÀ ĐẸP 36.3M2 1.7 TỶ, ÂU DƯƠNG LÂN QUẬN 8",BÁN GẤP 36 ÂU DƯƠNG LÂN QUẬN 8,Nominatim,"BÁN GẤP 36 ÂU DƯƠNG LÂN QUẬN 8, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
166532,https://batdongsan.vn/nha-74m2-gan-le-duc-tho-le-van-tho-pham-van-chieu-quan-go-vap-r166532,Hồ Chí Minh,Quận Gò Vấp,street_only,description,"NHÀ 74M2  GẦN LÊ ĐỨC THỌ, LÊ VAN THỌ, PHẠM VAN CHIÊU , QUẬN GÒ VẤP.",NHÀ GẦN LÊ ĐỨC THỌ LÊ VAN THỌ PHẠM VAN CHIÊU QUẬN GÒ VẤP,Nominatim,"NHÀ GẦN LÊ ĐỨC THỌ LÊ VAN THỌ PHẠM VAN CHIÊU QUẬN GÒ VẤP, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
152378,https://batdongsan.vn/nha-moi-4-tang-10pn-5x20-kdc-nam-long-ha-huy-giap-q12-gia-88-ty-r152378,Hồ Chí Minh,Quận 12,project_or_residential_area,title,"NHÀ MỚI 4 TẦNG, 10PN (5x20) KDC NAM LONG HÀ HUY GIÁP, Q12 GIÁ 8.8 TỶ",KDC NAM LONG HÀ HUY GIÁP Q12,Nominatim,"KDC NAM LONG HÀ HUY GIÁP Q12, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
105913,https://batdongsan.vn/nha-dep-hem-o-to-5m-5-phut-toi-cv-phu-lam-200m-ra-tinh-lo-10-r276107,Hồ Chí Minh,Bình Tân,alley_or_lane,title,Hẻm ô tô 5m,Hẻm ô tô,Nominatim,"Hẻm ô tô, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",SUCCESS,10.7715007,106.6406107,"Hẻm 341N-O Lạc Long Quân, Khu phố 11, Phường Hòa Bình, Thành phố Hồ Chí Minh, 72015, Việt Nam",ADMIN_PARTIAL_MATCH,STREET,False,TIER_F_INVALID_OR_INCONSISTENT,1,,
87836,https://batdongsan.vn/can-ban-gap-can-nha-quan-binh-tan-gia-tot-nhat-thi-truong-r258005,Hồ Chí Minh,Quận Bình Tân,full_address,dedicated_address,"21/4/16 đường số 14, khu phố 12, phường Bình Hưng Hòa A, quận Bình Tân, Thành phố Hồ Chí Minh",21/4/16 đường số 14 khu phố 12 phường Bình Hưng Hòa A quận Bình Tân Thành phố Hồ Chí Minh,Nominatim,"21/4/16 đường số 14 khu phố 12 phường Bình Hưng Hòa A quận Bình Tân Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
100842,https://batdongsan.vn/ban-gap-nha-q1-ngay-ham-nghi-nhinh-5-ty-r271025,Hồ Chí Minh,Quận 1,landmark_only,title,Bán gấp Nhà Q1 ngay hàm nghi nhỉnh 5 tỷ,Bán gấp Nhà Q1 ngay hàm nghi,Nominatim,"Bán gấp Nhà Q1 ngay hàm nghi, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
85158,https://batdongsan.vn/giam-500tr-tang-noi-that-3-tang-quan-3-dtsd-51m2-nhinh-3-ty-cong-chung-1p30s-r255323,Hồ Chí Minh,Quận 3,unclear,title,"Giảm 500tr, Tặng Nội Thất, 3 Tầng Quận 3, DTSD 51m2 nhỉnh 3 tỷ, Công Chứng 1p30s",Giảm Tặng Nội Thất Quận 3 DTSD Công Chứng 1p30s,Nominatim,"Giảm Tặng Nội Thất Quận 3 DTSD Công Chứng 1p30s, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
177284,https://batdongsan.vn/ban-gap-nha-hem-xe-hoi-tt-nha-be-170m2-nhinh-6-ty-r177284,Hồ Chí Minh,Nhà Bè,alley_or_lane,title,HẺM XE HƠI- TT NHÀ BÈ-170M2- NHỈNH 6 TỶ,Hẻm TT NHÀ BÈ,Nominatim,"Hẻm TT NHÀ BÈ, Thành phố Hồ Chí Minh, Việt Nam",SUCCESS,10.6793079,106.7541553,"Hẻm 2637 Huỳnh Tấn Phát, Ấp 11, Xã Nhà Bè, Thành phố Hồ Chí Minh, 73206, Việt Nam",ADMIN_MATCH,STREET,True,TIER_B_SPATIALLY_USEFUL,5,,
133649,https://batdongsan.vn/hem-6m-1-truc-gan-mat-tien-le-van-tho-90m2-dong-tien-60trthang-chi-hon-8-ty-r133649,Hồ Chí Minh,Gò Vấp,alley_or_lane,dedicated_address,"hẻm nhựa 6M 1 trục thẳng tắp gần mặt tiền đường, cách công viên Làng Hoa 300m, ra sân bay chỉ 15p",hẻm nhựa 1 trục thẳng tắp gần đường cách công viên Làng Hoa ra sân bay chỉ 15p,Nominatim,"hẻm nhựa 1 trục thẳng tắp gần đường cách công viên Làng Hoa ra sân bay chỉ 15p, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
119249,https://batdongsan.vn/tan-binh-hiem-co-kho-tim-nha-hai-mat-tien-kinh-doanh-dinh-cho-hoang-hoa-tham-p13-tan-binh-r119249,Hồ Chí Minh,Tân Bình,unclear,title,MẶT TIỀN KINH DOANH ĐỈNH CHỢ HOÀNG HOA THÁM P.13 TÂN BÌNH,ĐỈNH CHỢ HOÀNG HOA THÁM P 13 TÂN BÌNH,Nominatim,"ĐỈNH CHỢ HOÀNG HOA THÁM P 13 TÂN BÌNH, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
107322,https://batdongsan.vn/nha-rong-3-tang-hem-o-to-do-cua-gan-chung-cu-son-ky-38-ty-r277516,Hồ Chí Minh,Tân Phú,project_or_residential_area,title,hẻm ô tô đỗ cửa. Gần chung cư Sơn Kỳ,hẻm Gần chung cư Sơn Kỳ,Nominatim,"hẻm Gần chung cư Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
111163,https://batdongsan.vn/can-duy-nhat-mat-tien-nguyen-binh-khiem-p-dakao-quan-1-dt-8-x-20m-ctxd-1-ham-7-tang-44-ty-r281357,Hồ Chí Minh,Quận 1,street_and_ward,title,"Mặt tiền Nguyễn Bỉnh Khiêm, P. ĐaKao, Quận 1. DT",Nguyễn Bỉnh Khiêm P ĐaKao Quận 1 DT,Nominatim,"Nguyễn Bỉnh Khiêm P ĐaKao Quận 1 DT, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
93492,https://batdongsan.vn/0703903486-r263667,Hồ Chí Minh,Bình Thạnh,alley_or_lane,dedicated_address,Hẻm xe hơi 8m đường Nguyễn Cửu Vân P17 quận Bình thạnh,Hẻm đường Nguyễn Cửu Vân P17 quận Bình thạnh,Nominatim,"Hẻm đường Nguyễn Cửu Vân P17 quận Bình thạnh, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
164233,https://batdongsan.vn/ban-nha-rieng-cn-44m2-hem-xe-hoi-thong-duong-tran-van-on-tan-phu-r164233,Hồ Chí Minh,Tân Phú,street_and_ward,dedicated_address,"Đường Trần Văn Ơn, Phường Tân Sơn Nhì, Quận Tân Phú",Đường Trần Văn Ơn Phường Tân Sơn Nhì Quận Tân Phú,Nominatim,"Đường Trần Văn Ơn Phường Tân Sơn Nhì Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
120716,https://batdongsan.vn/nha-moi-37m2-chi-3ty850-3pn-3wc-pham-van-donggo-vap-r120716,Hồ Chí Minh,Gò Vấp,landmark_only,dedicated_address,"Nằm gần Trường học các cấp, gần chợ, Bệnh viện, Uỷ Ban Quận",Nằm gần Trường học các cấp gần chợ Bệnh viện Uỷ Ban Quận,Nominatim,"Nằm gần Trường học các cấp gần chợ Bệnh viện Uỷ Ban Quận, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
91632,https://batdongsan.vn/ban-nha-3-tang-btct-hxh-khu-pho-am-thuc-van-kiep-binh-thanh-r261806,Hồ Chí Minh,Bình Thạnh,street_and_ward,dedicated_address,"Vạn Kiếp , phường 3, Bình Thạnh, ( 3,3x5,3m) giá 3,9 tỷ còn thương lượng với chủ",Vạn Kiếp phường 3 Bình Thạnh 3,Nominatim,"Vạn Kiếp phường 3 Bình Thạnh 3, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
181425,https://batdongsan.vn/nha-pho-thang-may-dang-cap-4-tang-full-noi-that-ngay-nga-tu-ga-quan-12-r181425,Hồ Chí Minh,Quận 12,street_only,title,PHỐ THANG MÁY - ĐẲNG CẤP - 4 TẦNG - FULL NỘI THẤT NGAY NGÃ TƯ GA - QUẬN 12,PHỐ ĐẲNG CẤP NGAY NGÃ TƯ GA QUẬN 12,Nominatim,"PHỐ ĐẲNG CẤP NGAY NGÃ TƯ GA QUẬN 12, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
196051,https://batdongsan.vn/chinh-chu-can-sang-mat-bang-sang-tiem-dien-thoai-cho-dai-hai-hoc-mon-tphcm-r196051,Hồ Chí Minh,Hóc Môn,street_and_ward,dedicated_address,"Chợ Đại Hải – Đường Phan Văn Hớn, Xã Xuân Thới Thượng, Huyện Hóc Môn",Chợ Đại Hải Đường Phan Văn Hớn Xã Xuân Thới Thượng Huyện Hóc Môn,Nominatim,"Chợ Đại Hải Đường Phan Văn Hớn Xã Xuân Thới Thượng Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
105045,https://batdongsan.vn/ban-can-nha-dang-cho-thue-thu-nhap-75-trieu-thang-tpthu-duc-r275239,Hồ Chí Minh,Quận 9,unclear,title,"bán căn nhà đang cho thuê Thu nhập 75 triệu / tháng . TP,Thủ Đức",bán căn nhà đang cho thuê Thu nhập Thủ Đức,Nominatim,"bán căn nhà đang cho thuê Thu nhập Thủ Đức, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
176540,https://batdongsan.vn/building-mat-tien-vo-tan-tan-p6-quan-3-tai-san-dang-cap-cho-nha-dau-tu-r176540,Hồ Chí Minh,Quận 3,unclear,title,mặt tiền Võ Tần Tần,Võ Tần Tần,Nominatim,"Võ Tần Tần, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",SUCCESS,10.7758788,106.6893957,"Võ Văn Tần, Bà Huyện Thanh Quan, Khu phố 2, Phường Xuân Hòa, Thành phố Hồ Chí Minh, 72421, Việt Nam",ADMIN_PARTIAL_MATCH,UNKNOWN,False,TIER_F_INVALID_OR_INCONSISTENT,1,,
122416,https://batdongsan.vn/ban-nha-quan-7duong-nguyen-van-quyhem-thong1-tang3-phong-ngugia-55-ty-r122416,Hồ Chí Minh,Quận 7,street_only,title,ĐƯỜNG NGUYỄN VĂN QUỲ,ĐƯỜNG NGUYỄN VĂN QUỲ,Nominatim,"ĐƯỜNG NGUYỄN VĂN QUỲ, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
185030,https://batdongsan.vn/ban-nha-3-tang-nghia-phat-vuong-vuc-hem-3m-hon-2-ty-r185030,Hồ Chí Minh,Tân Bình,alley_or_lane,title,hẻm 3m,hẻm,Nominatim,"hẻm, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",SUCCESS,10.8054053,106.6382907,"Hẻm 622 Cộng Hòa, Khu phố 2, Phường Tân Bình, Thành phố Hồ Chí Minh, 72110, Việt Nam",ADMIN_MATCH,STREET,True,TIER_B_SPATIALLY_USEFUL,5,,
187821,https://batdongsan.vn/ban-nha-3-tang-gan-mat-tien-pham-the-hien-p5-q8-r187821,Hồ Chí Minh,Quận 8,alley_or_lane,dedicated_address,"Hẻm trước nhà 3m, cách Phạm Thế Hiển 20m, cách Bông Sao 30m",Hẻm cách Phạm Thế Hiển cách Bông Sao,Nominatim,"Hẻm cách Phạm Thế Hiển cách Bông Sao, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
120819,https://batdongsan.vn/cuc-ngon-nha-moi-nguyen-van-nghi-p7-go-vap-2-tang-r120819,Hồ Chí Minh,Gò Vấp,street_only,dedicated_address,"Nằm trên trục đường Nguyễn Văn Nghi, giáp Bình Thạnh Phú Nhuận, cách chợ Gò Vấp và Trường Đại học Công Nghiệp 300m - cách sân bay 1km",Nằm trên trục đường Nguyễn Văn Nghi giáp Bình Thạnh Phú Nhuận cách chợ Gò Vấp và Trường Đại học Công Nghiệp cách sân bay 1km,Nominatim,"Nằm trên trục đường Nguyễn Văn Nghi giáp Bình Thạnh Phú Nhuận cách chợ Gò Vấp và Trường Đại học Công Nghiệp cách sân bay 1km, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
121772,https://batdongsan.vn/mat-tien-kinh-doanh-ngay-go-xoai-lo-tu-52m2-3-tang-4pn-gia-chi-515-ty-r121772,Hồ Chí Minh,Bình Tân,street_only,title,MẶT TIỀN KINH DOANH NGAY GÒ XOÀI - LÔ TƯ - 52M2 - 3 TẦNG 4PN - GIÁ CHỈ 5.15 TỶ,NGAY GÒ XOÀI LÔ TƯ,Nominatim,"NGAY GÒ XOÀI LÔ TƯ, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
134890,https://batdongsan.vn/gap-ban-can-goc-75x35-2mt-duong-thi-muoi-q12-gia-16-ty-gan-bv-quan-12-r134890,Hồ Chí Minh,Quận 12,street_only,description,"GẤP BÁN CĂN GÓC (7.5x35) 2MT DƯƠNG THỊ MƯỜI, Q12 GIÁ 16 TỶ (GẦN BV QUẬN 12)",GẤP BÁN CĂN GÓC 7 2MT DƯƠNG THỊ MƯỜI Q12,Nominatim,"GẤP BÁN CĂN GÓC 7 2MT DƯƠNG THỊ MƯỜI Q12, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
89162,https://batdongsan.vn/ban-biet-thu-rong-230m2-p-tan-phu-quan-9-cu-gia-125-ty-r259332,Hồ Chí Minh,Quận 9 Cũ,unclear,description,"Bán biệt thự rộng 230m2, P. Tân Phú Quận 9 cũ , giá 12,5 tỷ",Bán biệt thự rộng P Tân Phú Quận 9 cũ,Nominatim,"Bán biệt thự rộng P Tân Phú Quận 9 cũ, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
109943,https://batdongsan.vn/ban-nha-mat-tien-duong-so-44-tan-tao-r280137,Hồ Chí Minh,Bình Tân,street_only,title,mặt tiền đường số 44 Tân Tạo,đường số 44 Tân Tạo,Nominatim,"đường số 44 Tân Tạo, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",SUCCESS,10.7595942,106.5748981,"Đường số 1, Khu phố 16, Phường Tân Tạo, Thành phố Hồ Chí Minh, 71915, Việt Nam",ADMIN_PARTIAL_MATCH,STREET,False,TIER_F_INVALID_OR_INCONSISTENT,1,,
93445,https://batdongsan.vn/chu-ket-von-sang-lai-can-hxh-8m-duong-nguyen-cuu-van-p17-binh-thanh-4x18m-gia-75-ty-r263620,Hồ Chí Minh,Bình Thạnh,alley_or_lane,dedicated_address,Hẻm xe hơi 8m đường Nguyễn Cửu Vân P17 quận Bình thạnh,Hẻm đường Nguyễn Cửu Vân P17 quận Bình thạnh,Nominatim,"Hẻm đường Nguyễn Cửu Vân P17 quận Bình thạnh, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
105273,https://batdongsan.vn/ban-nha-rieng-tai-trung-my-tay-quan-12-tp-hcm-64-m2-gia-595-ty-r275467,Hồ Chí Minh,Quận 12,unclear,description,"Bán nhà riêng tại Trung Mỹ Tây, Quận 12, Tp HCM, 64 m2, giá 5,95 tỷ",riêng tại Trung Mỹ Tây Quận 12 Tp HCM 64 m2,Nominatim,"riêng tại Trung Mỹ Tây Quận 12 Tp HCM 64 m2, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
153120,https://batdongsan.vn/ban-nha-mat-tien-hem-huynh-tan-phat-quan-7-dt-6x20m-gia-chi-nhinh-6-ty-r153120,Hồ Chí Minh,Quận 7,alley_or_lane,dedicated_address,"Hẻm rộng, sạch đẹp – cách mặt tiền đường Huỳnh Tấn Phát chỉ vài bước chân",Hẻm rộng sạch đẹp cách đường Huỳnh Tấn Phát chỉ vài bước chân,Nominatim,"Hẻm rộng sạch đẹp cách đường Huỳnh Tấn Phát chỉ vài bước chân, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
85484,https://batdongsan.vn/hem-7m-xe-hoi-ngu-trong-nha-4-tang-btct-5pn-so-vuong-a4-75m2-chi-67-ty-r255649,Hồ Chí Minh,Bình Tân,alley_or_lane,title,HẺM 7M - XE HƠI NGỦ TRONG NHÀ - 4 TẦNG BTCT - 5PN - SỔ VUÔNG A4 - 75M2 - CHỈ 6,HẺM XE HƠI NGỦ TRONG NHÀ BTCT SỔ VUÔNG A4 CHỈ 6,Nominatim,"HẺM XE HƠI NGỦ TRONG NHÀ BTCT SỔ VUÔNG A4 CHỈ 6, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
180039,https://batdongsan.vn/ban-nha-mat-tien-xo-viet-nghe-tinh-ngay-ung-van-khiem-6x51m-cap-4-1-doi-chu-60-ty-r180039,Hồ Chí Minh,Bình Thạnh,street_only,title,Mặt tiền Xô Viết Nghệ Tĩnh - ngay Ung Văn Khiêm,Xô Viết Nghệ Tĩnh ngay Ung Văn Khiêm,Nominatim,"Xô Viết Nghệ Tĩnh ngay Ung Văn Khiêm, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
